_id,from,to
69d400827dca6ba0935a8411,SDQ,SXM
69d400827dca6ba0935a8412,SFG,PTP
69d400827dca6ba0935a8413,SLU,FDF
69d400827dca6ba0935a8414,SXM,DOM
69d400827dca6ba0935a8415,SXM,PTP
69d400827dca6ba0935a8416,SXM,SDQ
69d400827dca6ba0935a8417,BHY,XIY
69d400827dca6ba0935a8418,CAN,CKG
69d400827dca6ba0935a8419,CAN,CTU
69d400827dca6ba0935a841a,CAN,SPN
69d400827dca6ba0935a841b,CGO,CGQ
69d400827dca6ba0935a841c,CGO,CKG
69d400827dca6ba0935a841d,CGO,CTU
69d400827dca6ba0935a841e,CGO,HGH
69d400827dca6ba0935a841f,CGO,HRB
69d400827dca6ba0935a8420,CGO,KMG
69d400827dca6ba0935a8421,CGO,URC
69d400827dca6ba0935a8422,CGQ,CGO
69d400827dca6ba0935a8423,CGQ,NKG
69d400827dca6ba0935a8424,CGQ,TNA
69d400827dca6ba0935a8425,CGQ,TSN
69d400827dca6ba0935a8426,CKG,CAN
69d400827dca6ba0935a8427,CKG,CGO
69d400827dca6ba0935a8428,CKG,CSX
69d400827dca6ba0935a8429,CKG,CTU
69d400827dca6ba0935a842a,CKG,CZX
69d400827dca6ba0935a842b,CKG,DLC
69d400827dca6ba0935a842c,CKG,DYG
69d400827dca6ba0935a842d,CKG,HAK
69d400827dca6ba0935a842e,CKG,HGH
69d400827dca6ba0935a842f,CKG,HKT
69d400827dca6ba0935a8430,CKG,INC
69d400827dca6ba0935a8431,CKG,KHN
69d400827dca6ba0935a8432,CKG,KMG
69d400827dca6ba0935a8433,CKG,LHW
69d400827dca6ba0935a8434,CKG,LJG
69d400827dca6ba0935a8435,CKG,LXA
69d400827dca6ba0935a8436,CKG,NGB
69d400827dca6ba0935a8437,CKG,NKG
69d400827dca6ba0935a8438,CKG,NNG
69d400827dca6ba0935a8439,CKG,PEK
69d400827dca6ba0935a843a,CKG,PVG
69d400827dca6ba0935a843b,CKG,PZI
69d400827dca6ba0935a843c,CKG,SWA
69d400827dca6ba0935a843d,CKG,SYD
69d400827dca6ba0935a843e,CKG,SYX
69d400827dca6ba0935a843f,CKG,SZX
69d400827dca6ba0935a8440,CKG,TNA
69d400827dca6ba0935a8441,CKG,TSA
69d400827dca6ba0935a8442,CKG,TSN
69d400827dca6ba0935a8443,CKG,TYN
69d400827dca6ba0935a8444,CKG,URC
69d400827dca6ba0935a8445,CKG,WUH
69d400827dca6ba0935a8446,CKG,WUX
69d400827dca6ba0935a8447,CKG,XIY
69d400827dca6ba0935a8448,CKG,XNN
69d400827dca6ba0935a8449,CKG,YIH
69d400827dca6ba0935a844a,CKG,ZHA
69d400827dca6ba0935a844b,CSX,CKG
69d400827dca6ba0935a844c,CSX,CTU
69d400827dca6ba0935a844d,CSX,FOC
69d400827dca6ba0935a844e,CSX,KMG
69d400827dca6ba0935a844f,CSX,SHE
69d400827dca6ba0935a8450,CSX,WNZ
69d400827dca6ba0935a8451,CSX,XMN
69d400827dca6ba0935a8452,CTU,CAN
69d400827dca6ba0935a8453,CTU,CGO
69d400827dca6ba0935a8454,CTU,CKG
69d400827dca6ba0935a8455,CTU,CSX
69d400827dca6ba0935a8456,CTU,DCY
69d400827dca6ba0935a8457,CTU,DSN
69d400827dca6ba0935a8458,CTU,HAK
69d400827dca6ba0935a8459,CTU,HDG
69d400827dca6ba0935a845a,CTU,HET
69d400827dca6ba0935a845b,CTU,HFE
69d400827dca6ba0935a845c,CTU,HGH
69d400827dca6ba0935a845d,CTU,HKG
69d400827dca6ba0935a845e,CTU,HKT
69d400827dca6ba0935a845f,CTU,ICN
69d400827dca6ba0935a8460,CTU,INC
69d400827dca6ba0935a8461,CTU,JHG
69d400827dca6ba0935a8462,CTU,JIQ
69d400827dca6ba0935a8463,CTU,JZH
69d400827dca6ba0935a8464,CTU,KHN
69d400827dca6ba0935a8465,CTU,KMG
69d400827dca6ba0935a8466,CTU,KOW
69d400827dca6ba0935a8467,CTU,KWE
69d400827dca6ba0935a8468,CTU,LHW
69d400827dca6ba0935a8469,CTU,LJG
69d400827dca6ba0935a846a,CTU,LUM
69d400827dca6ba0935a846b,CTU,LXA
69d400827dca6ba0935a846c,CTU,LZY
69d400827dca6ba0935a846d,CTU,MEL
69d400827dca6ba0935a846e,CTU,NKG
69d400827dca6ba0935a846f,CTU,NNG
69d400827dca6ba0935a8470,CTU,PEK
69d400827dca6ba0935a8471,CTU,PVG
69d400827dca6ba0935a8472,CTU,PZI
69d400827dca6ba0935a8473,CTU,SHE
69d400827dca6ba0935a8474,CTU,SJW
69d400827dca6ba0935a8475,CTU,SYX
69d400827dca6ba0935a8476,CTU,SZX
69d400827dca6ba0935a8477,CTU,TAO
69d400827dca6ba0935a8478,CTU,TNA
69d400827dca6ba0935a8479,CTU,TSA
69d400827dca6ba0935a847a,CTU,TSN
69d400827dca6ba0935a847b,CTU,TYN
69d400827dca6ba0935a847c,CTU,URC
69d400827dca6ba0935a847d,CTU,WNZ
69d400827dca6ba0935a847e,CTU,WUH
69d400827dca6ba0935a847f,CTU,WUX
69d400827dca6ba0935a8480,CTU,WXN
69d400827dca6ba0935a8481,CTU,XIC
69d400827dca6ba0935a8482,CTU,XIY
69d400827dca6ba0935a8483,CTU,XMN
69d400827dca6ba0935a8484,CTU,XNN
69d400827dca6ba0935a8485,CTU,XUZ
69d400827dca6ba0935a8486,CTU,YIH
69d400827dca6ba0935a8487,CTU,YTY
69d400827dca6ba0935a8488,CZX,CKG
69d400827dca6ba0935a8489,CZX,HRB
69d400827dca6ba0935a848a,CZX,XMN
69d400827dca6ba0935a848b,CZX,ZUH
69d400827dca6ba0935a848c,DAT,TYN
69d400827dca6ba0935a848d,DCY,CTU
69d400827dca6ba0935a848e,DLC,CKG
69d400827dca6ba0935a848f,DLC,HGH
69d400827dca6ba0935a8490,DLC,HRB
69d400827dca6ba0935a8491,DLC,TNA
69d400827dca6ba0935a8492,DLC,XUZ
69d400827dca6ba0935a8493,DNH,LHW
69d400827dca6ba0935a8494,DSN,CTU
69d400827dca6ba0935a8495,DSN,SHE
69d400827dca6ba0935a8496,DYG,CKG
69d400827dca6ba0935a8497,DYG,NKG
69d400827dca6ba0935a8498,FOC,CSX
69d400827dca6ba0935a8499,FOC,XIY
69d400827dca6ba0935a849a,GXH,LXA
69d400827dca6ba0935a849b,GXH,XIY
69d400827dca6ba0935a849c,HAK,CKG
69d400827dca6ba0935a849d,HAK,CTU
69d400827dca6ba0935a849e,HAK,HGH
69d400827dca6ba0935a849f,HAK,NGB
69d400827dca6ba0935a84a0,HAK,ZUH
69d400827dca6ba0935a84a1,HDG,CTU
69d400827dca6ba0935a84a2,HET,CTU
69d400827dca6ba0935a84a3,HFE,CTU
69d400827dca6ba0935a84a4,HGH,CGO
69d400827dca6ba0935a84a5,HGH,CKG
69d400827dca6ba0935a84a6,HGH,CTU
69d400827dca6ba0935a84a7,HGH,DLC
69d400827dca6ba0935a84a8,HGH,HAK
69d400827dca6ba0935a84a9,HGH,KWE
69d400827dca6ba0935a84aa,HGH,TSN
69d400827dca6ba0935a84ab,HGH,TYN
69d400827dca6ba0935a84ac,HKG,CTU
69d400827dca6ba0935a84ad,HKG,YIH
69d400827dca6ba0935a84ae,HKG,ZHA
69d400827dca6ba0935a84af,HKT,CKG
69d400827dca6ba0935a84b0,HKT,CTU
69d400827dca6ba0935a84b1,HRB,CGO
69d400827dca6ba0935a84b2,HRB,CZX
69d400827dca6ba0935a84b3,HRB,DLC
69d400827dca6ba0935a84b4,HRB,INC
69d400827dca6ba0935a84b5,HRB,NGB
69d400827dca6ba0935a84b6,HRB,NKG
69d400827dca6ba0935a84b7,HRB,NZH
69d400827dca6ba0935a84b8,HRB,SJW
69d400827dca6ba0935a84b9,HRB,TNA
69d400827dca6ba0935a84ba,HRB,TSN
69d400827dca6ba0935a84bb,HRB,WNZ
69d400827dca6ba0935a84bc,HRB,WUH
69d400827dca6ba0935a84bd,HRB,XIY
69d400827dca6ba0935a84be,HRB,XUZ
69d400827dca6ba0935a84bf,ICN,CTU
69d400827dca6ba0935a84c0,INC,CKG
69d400827dca6ba0935a84c1,INC,CTU
69d400827dca6ba0935a84c2,INC,HRB
69d400827dca6ba0935a84c3,INC,KWL
69d400827dca6ba0935a84c4,JGN,LHW
69d400827dca6ba0935a84c5,JHG,CTU
69d400827dca6ba0935a84c6,JHG,KMG
69d400827dca6ba0935a84c7,JIQ,CTU
69d400827dca6ba0935a84c8,JJN,KWE
69d400827dca6ba0935a84c9,JJN,WUH
69d400827dca6ba0935a84ca,JZH,CTU
69d400827dca6ba0935a84cb,KHG,URC
69d400827dca6ba0935a84cc,KHN,CKG
69d400827dca6ba0935a84cd,KHN,CTU
69d400827dca6ba0935a84ce,KHN,KMG
69d400827dca6ba0935a84cf,KHN,NGB
69d400827dca6ba0935a84d0,KMG,CGO
69d400827dca6ba0935a84d1,KMG,CKG
69d400827dca6ba0935a84d2,KMG,CSX
69d400827dca6ba0935a84d3,KMG,CTU
69d400827dca6ba0935a84d4,KMG,JHG
69d400827dca6ba0935a84d5,KMG,KHN
69d400827dca6ba0935a84d6,KMG,KWE
69d400827dca6ba0935a84d7,KMG,LUM
69d400827dca6ba0935a84d8,KMG,NGB
69d400827dca6ba0935a84d9,KMG,NKG
69d400827dca6ba0935a84da,KMG,TAO
69d400827dca6ba0935a84db,KMG,TNA
69d400827dca6ba0935a84dc,KMG,TPE
69d400827dca6ba0935a84dd,KMG,WXN
69d400827dca6ba0935a84de,KMG,XIY
69d400827dca6ba0935a84df,KMG,XMN
69d400827dca6ba0935a84e0,KMG,XUZ
69d400827dca6ba0935a84e1,KOW,CTU
69d400827dca6ba0935a84e2,KOW,XMN
69d400827dca6ba0935a84e3,KWE,CTU
69d400827dca6ba0935a84e4,KWE,HGH
69d400827dca6ba0935a84e5,KWE,JJN
69d400827dca6ba0935a84e6,KWE,KMG
69d400827dca6ba0935a84e7,KWE,LHW
69d400827dca6ba0935a84e8,KWE,SYX
69d400827dca6ba0935a84e9,KWE,WNZ
69d400827dca6ba0935a84ea,KWE,XUZ
69d400827dca6ba0935a84eb,KWL,INC
69d400827dca6ba0935a84ec,KWL,SJW
69d400827dca6ba0935a84ed,KWL,SYX
69d400827dca6ba0935a84ee,LHW,CKG
69d400827dca6ba0935a84ef,LHW,CTU
69d400827dca6ba0935a84f0,LHW,DNH
69d400827dca6ba0935a84f1,LHW,JGN
69d400827dca6ba0935a84f2,LHW,KWE
69d400827dca6ba0935a84f3,LHW,TSN
69d400827dca6ba0935a84f4,LJG,CKG
69d400827dca6ba0935a84f5,LJG,CTU
69d400827dca6ba0935a84f6,LJG,MIG
69d400827dca6ba0935a84f7,LUM,CTU
69d400827dca6ba0935a84f8,LUM,KMG
69d400827dca6ba0935a84f9,LXA,CKG
69d400827dca6ba0935a84fa,LXA,CTU
69d400827dca6ba0935a84fb,LXA,GXH
69d400827dca6ba0935a84fc,LXA,XIY
69d400827dca6ba0935a84fd,LXA,XNN
69d400827dca6ba0935a84fe,LYI,XIY
69d400827dca6ba0935a84ff,LZY,CTU
69d400827dca6ba0935a8500,MEL,CTU
69d400827dca6ba0935a8501,MIG,LJG
69d400827dca6ba0935a8502,MIG,NKG
69d400827dca6ba0935a8503,MIG,SYX
69d400827dca6ba0935a8504,MIG,XNN
69d400827dca6ba0935a8505,NGB,CKG
69d400827dca6ba0935a8506,NGB,HAK
69d400827dca6ba0935a8507,NGB,HRB
69d400827dca6ba0935a8508,NGB,KHN
69d400827dca6ba0935a8509,NGB,KMG
69d400827dca6ba0935a850a,NGB,SHE
69d400827dca6ba0935a850b,NGB,SYX
69d400827dca6ba0935a850c,NKG,CGQ
69d400827dca6ba0935a850d,NKG,CKG
69d400827dca6ba0935a850e,NKG,CTU
69d400827dca6ba0935a850f,NKG,DYG
69d400827dca6ba0935a8510,NKG,HRB
69d400827dca6ba0935a8511,NKG,KMG
69d400827dca6ba0935a8512,NKG,MIG
69d400827dca6ba0935a8513,NKG,SYX
69d400827dca6ba0935a8514,NNG,CKG
69d400827dca6ba0935a8515,NNG,CTU
69d400827dca6ba0935a8516,NNG,SGN
69d400827dca6ba0935a8517,NNG,WUH
69d400827dca6ba0935a8518,NTG,WUH
69d400827dca6ba0935a8519,NZH,HRB
69d400827dca6ba0935a851a,PEK,CKG
69d400827dca6ba0935a851b,PEK,CTU
69d400827dca6ba0935a851c,PEK,WXN
69d400827dca6ba0935a851d,PEK,ZHY
69d400827dca6ba0935a851e,PVG,CKG
69d400827dca6ba0935a851f,PVG,CTU
69d400827dca6ba0935a8520,PVG,SPN
69d400827dca6ba0935a8521,PZI,CKG
69d400827dca6ba0935a8522,PZI,CTU
69d400827dca6ba0935a8523,SGN,NNG
69d400827dca6ba0935a8524,SHE,CSX
69d400827dca6ba0935a8525,SHE,CTU
69d400827dca6ba0935a8526,SHE,DSN
69d400827dca6ba0935a8527,SHE,NGB
69d400827dca6ba0935a8528,SHE,TYN
69d400827dca6ba0935a8529,SHE,XUZ
69d400827dca6ba0935a852a,SHE,YVR
69d400827dca6ba0935a852b,SJW,CTU
69d400827dca6ba0935a852c,SJW,HRB
69d400827dca6ba0935a852d,SJW,KWL
69d400827dca6ba0935a852e,SPN,CAN
69d400827dca6ba0935a852f,SPN,PVG
69d400827dca6ba0935a8530,SWA,CKG
69d400827dca6ba0935a8531,SYD,CKG
69d400827dca6ba0935a8532,SYX,CKG
69d400827dca6ba0935a8533,SYX,CTU
69d400827dca6ba0935a8534,SYX,KWE
69d400827dca6ba0935a8535,SYX,KWL
69d400827dca6ba0935a8536,SYX,MIG
69d400827dca6ba0935a8537,SYX,NGB
69d400827dca6ba0935a8538,SYX,NKG
69d400827dca6ba0935a8539,SYX,TNA
69d400827dca6ba0935a853a,SYX,WNZ
69d400827dca6ba0935a853b,SYX,YBP
69d400827dca6ba0935a853c,SZX,CKG
69d400827dca6ba0935a853d,SZX,CTU
69d400827dca6ba0935a853e,SZX,WXN
69d400827dca6ba0935a853f,TAO,CTU
69d400827dca6ba0935a8540,TAO,KMG
69d400827dca6ba0935a8541,TNA,CGQ
69d400827dca6ba0935a8542,TNA,CKG
69d400827dca6ba0935a8543,TNA,CTU
69d400827dca6ba0935a8544,TNA,DLC
69d400827dca6ba0935a8545,TNA,HRB
69d400827dca6ba0935a8546,TNA,KMG
69d400827dca6ba0935a8547,TNA,SYX
69d400827dca6ba0935a8548,TNA,XIY
69d400827dca6ba0935a8549,TPE,KMG
69d400827dca6ba0935a854a,TSA,CKG
69d400827dca6ba0935a854b,TSA,CTU
69d400827dca6ba0935a854c,TSN,CGQ
69d400827dca6ba0935a854d,TSN,CKG
69d400827dca6ba0935a854e,TSN,CTU
69d400827dca6ba0935a854f,TSN,HGH
69d400827dca6ba0935a8550,TSN,HRB
69d400827dca6ba0935a8551,TSN,LHW
69d400827dca6ba0935a8552,TVS,TYN
69d400827dca6ba0935a8553,TYN,CKG
69d400827dca6ba0935a8554,TYN,CTU
69d400827dca6ba0935a8555,TYN,DAT
69d400827dca6ba0935a8556,TYN,HGH
69d400827dca6ba0935a8557,TYN,SHE
69d400827dca6ba0935a8558,TYN,TVS
69d400827dca6ba0935a8559,URC,CGO
69d400827dca6ba0935a855a,URC,CKG
69d400827dca6ba0935a855b,URC,CTU
69d400827dca6ba0935a855c,URC,KHG
69d400827dca6ba0935a855d,URC,XIY
69d400827dca6ba0935a855e,UYN,XIY
69d400827dca6ba0935a855f,WNZ,CSX
69d400827dca6ba0935a8560,WNZ,CTU
69d400827dca6ba0935a8561,WNZ,HRB
69d400827dca6ba0935a8562,WNZ,KWE
69d400827dca6ba0935a8563,WNZ,SYX
69d400827dca6ba0935a8564,WUH,CKG
69d400827dca6ba0935a8565,WUH,CTU
69d400827dca6ba0935a8566,WUH,HRB
69d400827dca6ba0935a8567,WUH,JJN
69d400827dca6ba0935a8568,WUH,NNG
69d400827dca6ba0935a8569,WUH,NTG
69d400827dca6ba0935a856a,WUX,CKG
69d400827dca6ba0935a856b,WUX,CTU
69d400827dca6ba0935a856c,WXN,CTU
69d400827dca6ba0935a856d,WXN,KMG
69d400827dca6ba0935a856e,WXN,PEK
69d400827dca6ba0935a856f,WXN,SZX
69d400827dca6ba0935a8570,XIC,CTU
69d400827dca6ba0935a8571,XIY,BHY
69d400827dca6ba0935a8572,XIY,CKG
69d400827dca6ba0935a8573,XIY,CTU
69d400827dca6ba0935a8574,XIY,FOC
69d400827dca6ba0935a8575,XIY,GXH
69d400827dca6ba0935a8576,XIY,HRB
69d400827dca6ba0935a8577,XIY,KMG
69d400827dca6ba0935a8578,XIY,LXA
69d400827dca6ba0935a8579,XIY,LYI
69d400827dca6ba0935a857a,XIY,TNA
69d400827dca6ba0935a857b,XIY,URC
69d400827dca6ba0935a857c,XIY,UYN
69d400827dca6ba0935a857d,XIY,XMN
69d400827dca6ba0935a857e,XIY,XNN
69d400827dca6ba0935a857f,XIY,YBP
69d400827dca6ba0935a8580,XMN,CSX
69d400827dca6ba0935a8581,XMN,CTU
69d400827dca6ba0935a8582,XMN,CZX
69d400827dca6ba0935a8583,XMN,KMG
69d400827dca6ba0935a8584,XMN,KOW
69d400827dca6ba0935a8585,XMN,XIY
69d400827dca6ba0935a8586,XNN,CKG
69d400827dca6ba0935a8587,XNN,CTU
69d400827dca6ba0935a8588,XNN,LXA
69d400827dca6ba0935a8589,XNN,MIG
69d400827dca6ba0935a858a,XNN,XIY
69d400827dca6ba0935a858b,XNN,ZHY
69d400827dca6ba0935a858c,XUZ,CTU
69d400827dca6ba0935a858d,XUZ,DLC
69d400827dca6ba0935a858e,XUZ,HRB
69d400827dca6ba0935a858f,XUZ,KMG
69d400827dca6ba0935a8590,XUZ,KWE
69d400827dca6ba0935a8591,XUZ,SHE
69d400827dca6ba0935a8592,YBP,SYX
69d400827dca6ba0935a8593,YBP,XIY
69d400827dca6ba0935a8594,YIH,CKG
69d400827dca6ba0935a8595,YIH,CTU
69d400827dca6ba0935a8596,YIH,HKG
69d400827dca6ba0935a8597,YTY,CTU
69d400827dca6ba0935a8598,YVR,SHE
69d400827dca6ba0935a8599,ZHA,CKG
69d400827dca6ba0935a859a,ZHA,HKG
69d400827dca6ba0935a859b,ZHY,PEK
69d400827dca6ba0935a859c,ZHY,XNN
69d400827dca6ba0935a859d,ZUH,CZX
69d400827dca6ba0935a859e,ZUH,HAK
69d400827dca6ba0935a859f,LAS,LAX
69d400827dca6ba0935a85a0,LAX,LAS
69d400827dca6ba0935a85a1,CAI,TLV
69d400827dca6ba0935a85a2,TLV,CAI
69d400827dca6ba0935a85a3,MCG,NIB
69d400827dca6ba0935a85a4,MCG,TCT
69d400827dca6ba0935a85a5,NIB,MCG
69d400827dca6ba0935a85a6,TCT,TLJ
69d400827dca6ba0935a85a7,TLJ,MCG
69d400827dca6ba0935a85a8,EYK,VKO
69d400827dca6ba0935a85a9,NCU,VKO
69d400827dca6ba0935a85aa,NUX,TJM
69d400827dca6ba0935a85ab,NUX,UFA
69d400827dca6ba0935a85ac,NUX,VKO
69d400827dca6ba0935a85ad,NYM,OVS
69d400827dca6ba0935a85ae,NYM,VKO
69d400827dca6ba0935a85af,OVS,NYM
69d400827dca6ba0935a85b0,OVS,SVX
69d400827dca6ba0935a85b1,OVS,VKO
69d400827dca6ba0935a85b2,SVX,OVS
69d400827dca6ba0935a85b3,TJM,NUX
69d400827dca6ba0935a85b4,UCT,VKO
69d400827dca6ba0935a85b5,UFA,NUX
69d400827dca6ba0935a85b6,VKO,EYK
69d400827dca6ba0935a85b7,VKO,NCU
69d400827dca6ba0935a85b8,VKO,NUX
69d400827dca6ba0935a85b9,VKO,NYM
69d400827dca6ba0935a85ba,VKO,OVS
69d400827dca6ba0935a85bb,VKO,UCT
69d400827dca6ba0935a85bc,BKK,DAC
69d400827dca6ba0935a85bd,BZL,DAC
69d400827dca6ba0935a85be,CCU,CGP
69d400827dca6ba0935a85bf,CCU,DAC
69d400827dca6ba0935a85c0,CGP,CCU
69d400827dca6ba0935a85c1,CGP,DAC
69d400827dca6ba0935a85c2,CGP,MCT
69d400827dca6ba0935a85c3,CXB,DAC
69d400827dca6ba0935a85c4,DAC,BKK
69d400827dca6ba0935a85c5,DAC,BZL
69d400827dca6ba0935a85c6,DAC,CCU
69d400827dca6ba0935a85c7,DAC,CGP
69d400827dca6ba0935a85c8,DAC,CXB
69d400827dca6ba0935a85c9,DAC,DXB
69d400827dca6ba0935a85ca,DAC,JED
69d400827dca6ba0935a85cb,DAC,JSR
69d400827dca6ba0935a85cc,DAC,KTM
69d400827dca6ba0935a85cd,DAC,KUL
69d400827dca6ba0935a85ce,DAC,MCT
69d400827dca6ba0935a85cf,DAC,SPD
69d400827dca6ba0935a85d0,DAC,ZYL
69d400827dca6ba0935a85d1,DXB,DAC
69d400827dca6ba0935a85d2,JED,DAC
69d400827dca6ba0935a85d3,JSR,DAC
69d400827dca6ba0935a85d4,KTM,DAC
69d400827dca6ba0935a85d5,KUL,DAC
69d400827dca6ba0935a85d6,MCT,CGP
69d400827dca6ba0935a85d7,MCT,DAC
69d400827dca6ba0935a85d8,RJH,DAC
69d400827dca6ba0935a85d9,SPD,DAC
69d400827dca6ba0935a85da,SPD,RJH
69d400827dca6ba0935a85db,ZYL,DAC
69d400827dca6ba0935a85dc,YGZ,YRB
69d400827dca6ba0935a85dd,YRB,YGZ
69d400827dca6ba0935a85de,DFW,EZE
69d400827dca6ba0935a85df,EZE,DFW
69d400827dca6ba0935a85e0,EZE,JFK
69d400827dca6ba0935a85e1,EZE,MIA
69d400827dca6ba0935a85e2,EZE,PUJ
69d400827dca6ba0935a85e3,JFK,EZE
69d400827dca6ba0935a85e4,MIA,EZE
69d400827dca6ba0935a85e5,MIA,PUJ
69d400827dca6ba0935a85e6,PUJ,EZE
69d400827dca6ba0935a85e7,PUJ,MIA
69d400827dca6ba0935a85e8,YEG,YXY
69d400827dca6ba0935a85e9,YLW,YVR
69d400827dca6ba0935a85ea,YLW,YXY
69d400827dca6ba0935a85eb,YOW,YZF
69d400827dca6ba0935a85ec,YVR,YLW
69d400827dca6ba0935a85ed,YVR,YXY
69d400827dca6ba0935a85ee,YXY,YLW
69d400827dca6ba0935a85ef,YXY,YVR
69d400827dca6ba0935a85f0,YXY,YYC
69d400827dca6ba0935a85f1,YXY,YZF
69d400827dca6ba0935a85f2,YYC,YEG
69d400827dca6ba0935a85f3,YZF,YOW
69d400827dca6ba0935a85f4,YZF,YXY
69d400827dca6ba0935a85f5,ACA,MEX
69d400827dca6ba0935a85f6,ACA,TLC
69d400827dca6ba0935a85f7,AGU,MEX
69d400827dca6ba0935a85f8,BOG,MEX
69d400827dca6ba0935a85f9,CEN,MEX
69d400827dca6ba0935a85fa,CJS,MEX
69d400827dca6ba0935a85fb,CME,MEX
69d400827dca6ba0935a85fc,CPE,MEX
69d400827dca6ba0935a85fd,CTM,MEX
69d400827dca6ba0935a85fe,CUL,MEX
69d400827dca6ba0935a85ff,CUN,MEX
69d400827dca6ba0935a8600,CUN,MTY
69d400827dca6ba0935a8601,CUN,TLC
69d400827dca6ba0935a8602,CUU,MEX
69d400827dca6ba0935a8603,CZM,MEX
69d400827dca6ba0935a8604,GDL,MEX
69d400827dca6ba0935a8605,GDL,MTY
69d400827dca6ba0935a8606,GDL,SAT
69d400827dca6ba0935a8607,GDL,SJD
69d400827dca6ba0935a8608,GDL,SNA
69d400827dca6ba0935a8609,GDL,TIJ
69d400827dca6ba0935a860a,GUA,MEX
69d400827dca6ba0935a860b,HAV,MEX
69d400827dca6ba0935a860c,HMO,MEX
69d400827dca6ba0935a860d,HUX,MEX
69d400827dca6ba0935a860e,JFK,MEX
69d400827dca6ba0935a860f,LAP,MEX
69d400827dca6ba0935a8610,LAS,MTY
69d400827dca6ba0935a8611,LAS,TLC
69d400827dca6ba0935a8612,MEX,ACA
69d400827dca6ba0935a8613,MEX,AGU
69d400827dca6ba0935a8614,MEX,BOG
69d400827dca6ba0935a8615,MEX,CEN
69d400827dca6ba0935a8616,MEX,CJS
69d400827dca6ba0935a8617,MEX,CME
69d400827dca6ba0935a8618,MEX,CPE
69d400827dca6ba0935a8619,MEX,CTM
69d400827dca6ba0935a861a,MEX,CUL
69d400827dca6ba0935a861b,MEX,CUN
69d400827dca6ba0935a861c,MEX,CUU
69d400827dca6ba0935a861d,MEX,CZM
69d400827dca6ba0935a861e,MEX,GDL
69d400827dca6ba0935a861f,MEX,GUA
69d400827dca6ba0935a8620,MEX,HAV
69d400827dca6ba0935a8621,MEX,HMO
69d400827dca6ba0935a8622,MEX,HUX
69d400827dca6ba0935a8623,MEX,JFK
69d400827dca6ba0935a8624,MEX,LAP
69d400827dca6ba0935a8625,MEX,MIA
69d400827dca6ba0935a8626,MEX,MID
69d400827dca6ba0935a8627,MEX,MTT
69d400827dca6ba0935a8628,MEX,MTY
69d400827dca6ba0935a8629,MEX,MZT
69d400827dca6ba0935a862a,MEX,OAX
69d400827dca6ba0935a862b,MEX,PQM
69d400827dca6ba0935a862c,MEX,PVR
69d400827dca6ba0935a862d,MEX,REX
69d400827dca6ba0935a862e,MEX,SAT
69d400827dca6ba0935a862f,MEX,SJD
69d400827dca6ba0935a8630,MEX,SJO
69d400827dca6ba0935a8631,MEX,SNA
69d400827dca6ba0935a8632,MEX,TAM
69d400827dca6ba0935a8633,MEX,TGZ
69d400827dca6ba0935a8634,MEX,TIJ
69d400827dca6ba0935a8635,MEX,TRC
69d400827dca6ba0935a8636,MEX,VER
69d400827dca6ba0935a8637,MEX,VSA
69d400827dca6ba0935a8638,MEX,ZCL
69d400827dca6ba0935a8639,MEX,ZIH
69d400827dca6ba0935a863a,MEX,ZLO
69d400827dca6ba0935a863b,MIA,MEX
69d400827dca6ba0935a863c,MID,MEX
69d400827dca6ba0935a863d,MTT,MEX
69d400827dca6ba0935a863e,MTY,CUN
69d400827dca6ba0935a863f,MTY,GDL
69d400827dca6ba0935a8640,MTY,LAS
69d400827dca6ba0935a8641,MTY,MEX
69d400827dca6ba0935a8642,MTY,SAT
69d400827dca6ba0935a8643,MTY,TLC
69d400827dca6ba0935a8644,MZT,MEX
69d400827dca6ba0935a8645,OAX,MEX
69d400827dca6ba0935a8646,PQM,MEX
69d400827dca6ba0935a8647,PVR,MEX
69d400827dca6ba0935a8648,PVR,TLC
69d400827dca6ba0935a8649,REX,MEX
69d400827dca6ba0935a864a,SAT,GDL
69d400827dca6ba0935a864b,SAT,MEX
69d400827dca6ba0935a864c,SAT,MTY
69d400827dca6ba0935a864d,SAT,TLC
69d400827dca6ba0935a864e,SJD,GDL
69d400827dca6ba0935a864f,SJD,MEX
69d400827dca6ba0935a8650,SJD,TLC
69d400827dca6ba0935a8651,SJO,MEX
69d400827dca6ba0935a8652,SNA,GDL
69d400827dca6ba0935a8653,SNA,MEX
69d400827dca6ba0935a8654,TAM,MEX
69d400827dca6ba0935a8655,TGZ,MEX
69d400827dca6ba0935a8656,TIJ,GDL
69d400827dca6ba0935a8657,TIJ,MEX
69d400827dca6ba0935a8658,TLC,ACA
69d400827dca6ba0935a8659,TLC,CUN
69d400827dca6ba0935a865a,TLC,LAS
69d400827dca6ba0935a865b,TLC,MTY
69d400827dca6ba0935a865c,TLC,PVR
69d400827dca6ba0935a865d,TLC,SAT
69d400827dca6ba0935a865e,TLC,SJD
69d400827dca6ba0935a865f,TLC,ZIH
69d400827dca6ba0935a8660,TRC,MEX
69d400827dca6ba0935a8661,VER,MEX
69d400827dca6ba0935a8662,VSA,MEX
69d400827dca6ba0935a8663,ZCL,MEX
69d400827dca6ba0935a8664,ZIH,MEX
69d400827dca6ba0935a8665,ZIH,TLC
69d400827dca6ba0935a8666,ZLO,MEX
